"id","year","code_alt","cult_land","forest_land","kw_machinery","workers","earn"
364,2015,2,14.21,0.87,88,1.37,15.097
364,2016,2,14.21,0.87,88,1.37,17.204
364,2017,2,14.21,0.87,88,1.37,30.504
364,2018,2,14.21,0.87,88,1.37,23.132
364,2019,2,14.21,0.87,88,1.1,24.948
364,2020,2,14.21,0.87,88,0.92,29.538
365,2015,2,4.13,0.27,58,0.92,8.006
365,2016,2,4.13,0.27,58,0.92,13.412
365,2017,2,4.13,0.27,58,0.92,14.012
365,2018,2,4.13,0.27,58,0.92,9.477
365,2019,2,4.13,0.27,58,1.1,8.736
365,2020,2,4.13,0.27,58,0.92,12.913
366,2015,1,6.27,0.06,88,1.37,6.158
366,2016,1,6.27,0.06,88,0.92,7.891
366,2017,1,6.27,0.06,88,0.92,14.421
366,2018,1,6.27,0.06,88,0.92,11.645
366,2019,1,6.27,0.06,88,0.91,19.196
366,2020,1,6.27,0.06,88,0.92,16.508
367,2015,2,3.38,0,10,1,17.58
367,2016,2,3.38,0,10,1,11.183
367,2017,2,3.38,0,10,1,12.958
367,2018,2,3.38,0,10,1,18.913
367,2019,2,3.38,0,10,1,62.987
367,2020,2,3.38,0,10,0.8,77.994
368,2015,3,13.64,0,66,1,55.028
368,2016,3,13.64,0,66,1,39.372
368,2017,3,13.64,0,66,1,36.058
368,2018,3,13.64,0,66,0.73,52.829
368,2019,3,13.64,0,66,0.73,24.953
368,2020,3,13.64,0,66,0.8,51.143
369,2015,2,9.21,0,44,1,45.148
369,2016,2,9.21,0,44,1,44.25
369,2017,2,9.21,0,44,1,34.813
369,2018,2,9.21,0,44,1,11.894
369,2019,2,9.21,0,44,1,1.432
369,2020,2,9.21,0,44,1,17.387
370,2015,1,4.6,0,44,1,13.551
370,2016,1,4.6,0,44,1,5.521
370,2017,1,4.6,0,44,1,12.556
370,2018,1,4.6,0,44,1,5.737
370,2019,1,4.6,0,44,1,0.484
370,2020,1,4.6,0,44,1,42.069
371,2015,2,46.65,0,197,0.75,11.289
371,2016,2,46.65,0,197,0.9,29.788
371,2017,2,46.65,0,197,0.65,14.453
371,2018,2,46.65,0,197,0.91,17.795
371,2019,2,46.65,0,197,0.93,18.709
371,2020,2,46.65,0,197,0.81,29.258
372,2015,3,27,0,71,0.6,26.987
372,2016,3,27,0,71,0.67,37.278
372,2017,3,27,0,71,0.73,44.297
372,2018,3,27,0,71,0.77,28.868
372,2019,3,27,0,71,0.77,21.869
372,2020,3,27,0,71,0.48,18.824
373,2015,3,40,0,244,2.71,68.721
373,2016,3,40,0,244,2.85,73.659
373,2017,3,40,0,244,3.25,81.766
373,2018,3,40,0,244,3.68,85.277
373,2019,3,40,0,244,3.68,106.251
373,2020,3,40,0,244,3.68,88.358
374,2015,3,12.1,0,55,0.43,12.781
374,2016,3,12.1,0,55,0.33,21.619
374,2017,3,12.1,0,55,0.34,22.209
374,2018,3,12.1,0,55,0.34,5.167
374,2019,3,12.1,0,55,0.32,3.05
374,2020,3,12.1,0,55,0.33,3.109
375,2015,2,8.6,0,66,1,105.327
375,2016,2,8.6,0,66,1,92.105
375,2017,2,8.6,0,66,1,68.448
375,2018,2,8.6,0,66,1,53.717
375,2019,2,13.9,0,66,1,53.951
375,2020,2,13.9,0,66,1,77.472
376,2015,3,27,0,125,1,207.978
376,2016,3,27,0,125,1,233.571
376,2017,3,33,0,125,1,202.277
376,2018,3,33,0,125,1,161.047
376,2019,3,33,0,125,1,145.274
376,2020,3,33,0,125,1,125.491
377,2015,3,8,0,61,1.2,66.432
377,2016,3,8.24,0,61,1.55,38.434
377,2017,3,9.04,0,61,1.53,69.228
377,2018,3,9.04,0,61,1.32,29.812
377,2019,3,9.04,0,61,1.65,15.628
377,2020,3,9.04,0,61,0.7,39.225
378,2015,3,13.27,0,65,1.52,66.681
378,2016,3,13.27,0,65,0.83,40.473
378,2017,3,13.27,0,65,0.75,35.817
378,2018,3,13.27,0,65,0.85,38.779
378,2019,3,13.27,0,65,0.73,11.093
378,2020,3,13.27,0,65,0.64,99.574
379,2015,3,4.2,0,35,0.9,7.936
379,2016,3,4.2,0,35,1.03,8.792
379,2017,3,4.2,0,35,1.04,10.362
379,2018,3,4.2,0,35,0.94,5.886
379,2019,3,4.2,0,35,0.91,9.751
379,2020,3,4.2,0,35,0.77,5.972
380,2015,3,16.26,0,69,2.22,43.139
380,2016,3,16.26,0,69,2.7,42.699
380,2017,3,16.26,0,69,1.96,136.401
380,2018,3,16.26,0,69,1.42,107.075
380,2019,3,16.26,0,69,3,41.06
380,2020,3,16.26,0,69,3,167.441
381,2015,3,9.71,0,74,0.98,29.978
381,2016,3,9.71,0,74,1.38,61.099
381,2017,3,29.22,0,74,1.54,117.353
381,2018,3,29.22,0,74,1.47,248.184
381,2019,3,40,0,74,1.65,405.186
381,2020,3,40,0,274,1.62,494.692
382,2015,3,9.52,0,66,1.11,15.075
382,2016,3,9.52,0,66,1.35,20.251
382,2017,3,9.52,0,66,1.53,23.584
382,2018,3,9.52,0,66,1.05,55.662
382,2019,3,9.52,0,66,0.76,60.083
382,2020,3,9.82,0,66,0.8,75.226
383,2015,3,9.76,0,147,0.73,43.835
383,2016,3,15.06,0,147,1.09,82.29
383,2017,3,15.06,0,147,1.2,92.331
383,2018,3,27.06,0,147,0.95,174.759
383,2019,3,71.48,0,147,1.38,285.773
383,2020,3,71.48,0,347,1.39,53.834
384,2015,3,3,0,55,0.44,51.056
384,2016,3,3,0,55,0.58,24.376
384,2017,3,3,0,55,0.55,40.951
384,2018,3,3,0,55,0.55,40.595
384,2019,3,3,0,55,0.45,39.439
384,2020,3,3,0,55,0.48,18.779
385,2015,2,27.91,0.52,153,2.23,50.576
385,2016,2,27.91,0.52,153,1.53,17.961
385,2017,2,27.91,0.52,153,1.6,28.866
385,2018,2,19.68,0.52,153,1.92,38.27
385,2019,2,16.58,0.52,153,1.61,50.582
385,2020,2,5.6,0.52,153,1.17,37.154
386,2015,2,22.81,0,74,0.91,14.716
386,2016,2,22.81,0,74,0.57,12.15
386,2017,2,22.81,0,74,0.57,13.916
386,2018,2,24.81,0,184,1,17.603
386,2019,2,24.81,0,184,1,11.113
386,2020,2,24.81,0,184,1,14.746
387,2015,2,27.85,0,103,0.57,4.577
387,2016,2,43.66,0,103,0.73,34.088
387,2017,2,43.66,0,103,0.73,26.349
387,2018,2,46.91,0,103,1.16,29.225
387,2019,2,46.91,0,103,1.09,44.006
387,2020,2,90.64,0,103,1.11,34.74
388,2015,2,7.15,0,37,0.89,10.247
388,2016,2,7.15,0,37,0.95,4.733
388,2017,2,6.45,0,37,1,4.278
388,2018,2,6.45,0,37,1.09,7.153
388,2019,2,6.45,0,37,1.09,6.208
388,2020,2,6.45,0,37,1.09,15.577
389,2015,1,29.34,4.31,228,0.95,92.892
389,2016,1,29.34,4.31,228,1,113.734
389,2017,1,29.34,4.31,228,1,93.1
389,2018,1,39.66,4.31,228,1,155.022
389,2019,1,52.61,4.31,228,1,158.65
389,2020,1,52.61,4.31,397,1,150.154
390,2015,1,17.2,5,128,1.95,3.936
390,2016,1,17.2,5,128,2.36,3.405
390,2017,1,17.2,5,128,1.82,3.466
390,2018,1,17.2,5,128,1.36,3.485
390,2019,1,17.2,5,128,1.64,8.876
390,2020,1,17.2,5,128,1.68,8.825
391,2015,1,240.26,0,66,1.73,40.452
391,2016,1,240.26,0,66,1.73,48.672
391,2017,1,240.26,0,66,1.73,46.027
391,2018,1,240.26,0,66,1,23.627
391,2019,1,240.26,0,66,1,37.063
391,2020,1,240.26,0,66,1,25.762
392,2015,1,181.73,0,96,1,122.271
392,2016,1,181.73,0,96,1,65.527
392,2017,1,181.73,0,96,1,69.902
392,2018,1,181.73,0,96,1,49.151
392,2019,1,181.73,0,96,1,56.91
392,2020,1,185.23,0,96,1,58.229
393,2015,2,48.23,0,153,0.68,26.735
393,2016,2,48.68,0,153,0.73,16.644
393,2017,2,33.16,0,153,0.91,4.153
393,2018,2,33.16,0,153,0.8,2.877
393,2019,2,33.16,0,153,0.55,14.519
393,2020,2,35.26,0,153,0.85,8.37
394,2015,2,19.21,0,169,0.83,9.427
394,2016,2,19.21,0,169,0.83,28.136
394,2017,2,19.21,0,169,0.83,46.354
394,2018,2,21.35,0,169,0.83,93.354
394,2019,2,22.94,0,169,0.83,23.289
394,2020,2,22.94,0,169,0.83,75.145
395,2015,2,4.19,0,66,0.55,223.949
395,2016,2,8.57,0,66,0.42,169.379
395,2017,2,4.38,0,66,1,149.471
395,2018,2,4.33,0,66,1,89.642
395,2019,2,4.33,0,66,0.73,84.55
395,2020,2,4.33,0,66,0.91,73.826
396,2015,2,63.46,16.11,246,0.58,23.762
396,2016,2,54.92,16.11,246,0.55,20.27
396,2017,2,62.6,16.11,246,0.55,26.369
396,2018,2,62.6,16.11,246,0.55,25.609
396,2019,2,62.6,16.11,246,0.45,22.489
396,2020,2,67.09,16.11,246,0.59,51.995
397,2015,1,36.69,0,82,1.02,27.095
397,2016,1,36.69,0,82,1.02,22.537
397,2017,1,36.69,0,82,1.02,27.297
397,2018,1,36.69,0,82,1.36,25.708
397,2019,1,36.69,0,82,0.86,17.441
397,2020,1,17.18,0,82,0.86,19.104
398,2015,1,3.51,0,118,0.45,6.942
398,2016,1,3.51,0,118,0.45,3.752
398,2017,1,3.51,0,118,0.41,1.67
398,2018,1,3.51,0,118,0.55,0.401
398,2019,1,3.51,0,118,0.41,8.656
398,2020,1,3.51,0,118,0.41,0.705
399,2015,2,21.03,0,55,0.42,6.987
399,2016,2,21.33,0,55,0.42,7.397
399,2017,2,21.33,0,55,0.57,5.239
399,2018,2,21.33,0,55,0.57,5.469
399,2019,2,20.83,0,55,0.57,2.787
399,2020,2,20.83,0,55,0.57,4.486
400,2015,1,34.11,0,125,1.98,116.164
400,2016,1,34.11,0,125,1.65,37.163
400,2017,1,34.11,0,125,1.65,29.338
400,2018,1,34.11,0,125,1.81,5.957
400,2019,1,34.11,0,125,1.81,14.437
400,2020,1,34.11,0,125,1.81,10.964
401,2015,1,10.45,0,90,4.45,77.466
401,2016,1,10.45,0,90,4.45,67.979
401,2017,1,10.45,0,90,4.45,51.786
401,2018,1,10.45,0,90,4.45,15.378
401,2019,1,10.45,0,190,4.45,29.83
401,2020,1,10.45,0,190,3.64,35.932
402,2015,2,9.93,0,75,0.84,20.065
402,2016,2,9.93,0,75,0.55,4.169
402,2017,2,9.93,0,75,0.41,7.778
402,2018,2,9.93,0,116,0.63,0.207
402,2019,2,5.06,0,41,0.76,3.298
402,2020,2,3.57,0,41,0.76,3.909
403,2015,3,3.2,0,37,0.8,12.617
403,2016,3,3.2,0,37,0.72,7.378
403,2017,3,3.2,0,37,0.82,10.762
403,2018,3,3.2,0,37,0.85,6.842
403,2019,3,3.2,0,37,0.91,11.322
403,2020,3,3.2,0,37,0.93,7.02
404,2015,2,12.54,0,54,0.66,7.138
404,2016,2,12.7,0,54,0.69,4.942
404,2017,2,12.75,0,54,0.49,6.901
404,2018,2,14.74,0,54,0.42,10.764
404,2019,2,14.74,0,54,0.42,12.241
404,2020,2,14.74,0,54,0.8,11.262
405,2015,3,4.89,0,44,0.55,2.434
405,2016,3,4.89,0,44,0.55,3.577
405,2017,3,4.89,0,44,0.44,8.191
405,2018,3,4.89,0,44,0.42,36.385
405,2019,3,4.89,0,44,0.42,13.035
405,2020,3,4.89,0,44,0.42,22.482
406,2015,2,22.44,0,113,0.42,2.855
406,2016,2,19.89,0,113,0.42,4.132
406,2017,2,19.89,0,113,0.42,3.456
406,2018,2,23.92,0,113,0.42,2.97
406,2019,2,23.92,0,113,0.42,11.644
406,2020,2,23.92,0,113,0.45,11.083
407,2015,2,60,0,394,2,419.725
407,2016,2,140,0,394,2,506.669
407,2017,2,140,0,394,2,698.068
407,2018,2,200,0,393,2,141.543
407,2019,2,200,0,394,2,551.382
407,2020,2,200,0,394,2,874.974
408,2015,3,13,0,44,0.91,38.356
408,2016,3,13,0,44,0.84,22.103
408,2017,3,13,0,44,0.91,24.202
408,2018,3,13,0,44,0.73,10.961
408,2019,3,13,0,44,0.73,11.169
408,2020,3,13,0,44,0.73,0.949
409,2015,3,55,0,122,1.02,70.003
409,2016,3,55,0,122,1.27,51.914
409,2017,3,55,0,122,1.09,24.541
409,2018,3,55,0,122,1.27,34.569
409,2019,3,55,0,122,1.27,19.64
409,2020,3,55,0,122,1.18,27.752
410,2015,3,0.54,0,10,0.58,10.086
410,2016,3,0.54,0,10,0.91,10.828
410,2017,3,0.54,0,10,0.91,13.282
410,2018,3,0.54,0,10,0.73,15.428
410,2019,3,0.54,0,10,0.73,14.773
410,2020,3,0.54,0,10,0.73,11.359
411,2015,2,10,0,55,1,36.214
411,2016,2,45,0,55,1,6.937
411,2017,2,45,0,55,1,19.798
411,2018,2,45,0,55,1,6.104
411,2019,2,45,0,55,1,15.115
411,2020,2,45,0,55,1,16.556
412,2015,2,20,0,66,1,18.392
412,2016,2,20,0,66,1,13.481
412,2017,2,20,0,66,1,13.543
412,2018,2,20,0,66,1,10.413
412,2019,2,20,0,66,0.82,8.491
412,2020,2,20,0,66,0.9,32.122
413,2015,2,16.01,22,66,1,2.572
413,2016,2,22.01,22,66,1,8.764
413,2017,2,22.01,22,66,1,10.568
413,2018,2,25.31,22,66,0.8,13.973
413,2019,2,25.31,22,66,0.8,23.279
413,2020,2,25.31,22,66,0.55,11.832
414,2015,3,22,0,160,3,119.818
414,2016,3,22,0,160,3,41.34
414,2017,3,22,0,160,2,77.53
414,2018,3,23.56,0,160,2,85.608
414,2019,3,23.56,0,160,2,101.132
414,2020,3,23.56,0,160,2,77.74
415,2015,1,126.61,42.5,66,1,37.871
415,2016,1,126.61,42.5,66,1,33.768
415,2017,1,126.61,42.5,66,1,37.751
415,2018,1,126.61,42.5,66,1,45.563
415,2019,1,126.61,42.5,66,1.73,49.771
415,2020,1,126.61,42.5,66,1.18,60.77
416,2015,1,46.5,0,59,0.7,3.647
416,2016,1,46.5,0,59,0.7,7.303
416,2017,1,46.5,0,59,0.95,14.876
416,2018,1,46.5,0,59,0.77,1.723
416,2019,1,46.5,0,59,0.77,3.254
416,2020,1,66.5,0,59,0.77,2.643
417,2015,2,32,0,59,1.45,13.505
417,2016,2,32,0,59,1.45,11.416
417,2017,2,32,0,59,1.23,3.432
417,2018,2,39,0,59,1.23,23.275
417,2019,2,39,0,59,1.3,25.566
417,2020,2,54,0,125,1.41,18.84
418,2015,2,160.69,0,59,2.73,71.167
418,2016,2,160.69,0,59,2,74.39
418,2017,2,160.69,0,217,2.45,136.863
418,2018,2,160.69,0,217,2.32,88.689
418,2019,2,178.73,0,217,2.18,70.006
418,2020,2,178.73,0,217,1.91,59.299
419,2015,2,34.06,0,156,2.91,43.806
419,2016,2,34.06,0,156,2.91,17.854
419,2017,2,35.86,0,244,2.64,0.536
419,2018,2,35.86,0,244,1.82,25.571
419,2019,2,35.86,0,244,1.91,34.571
419,2020,2,35.86,0,244,1.91,36.548
420,2015,2,30.5,0,66,1,9.38
420,2016,2,30.5,0,66,1,11.121
420,2017,2,30.5,0,66,0.86,8.213
420,2018,2,30.5,0,66,1,17.336
420,2019,2,30.5,0,66,1,16.361
420,2020,2,30.5,0,66,1,16.958
